"Date","X1","X2","X3","X4","X5","X6","Europe","Month","MonthDate"
1986-04-30,0.0559183354284899,0.0814163189031967,0.24012272884577,0.0660682987964742,0.189466238071472,0.655836682520979,0.199193444857528,4,"1986-04"
1986-05-31,0.0244993228065559,0.101892050486612,0.173511647880209,0.302113843437651,0.32587838002076,0.367203841555539,0.211902191663729,5,"1986-05"
1986-06-30,0.143736327150156,0.174212611329915,0.547080900014706,0.256617348891158,0.452707111619433,0.30410817882384,0.301976479764143,6,"1986-06"
1986-07-31,0.242215025870332,0.16160475440061,0.490739660238057,0.368692868761853,0.603758749315996,0.458271382444784,0.385019281880266,7,"1986-07"
1986-08-31,0.0278349958261859,0.308336041652915,0.304896986483208,0.46612146457046,0.600376788057073,0.676499046646371,0.393946251578682,8,"1986-08"
1986-09-30,0.0434959200483864,0.367703252189948,0.174079297031411,0.609537328297346,0.512413514226097,0.570815612847032,0.379298154375881,9,"1986-09"
1986-10-31,0.0405610473919929,0.392377702967018,0.155121004864657,0.517592279968462,0.482192138018828,0.51250056343645,0.352521698368676,10,"1986-10"
1986-11-30,0.0806107725341021,0.32808200406118,0.199103558980101,0.643919432294447,0.496990468594583,0.581906604223508,0.385421781291425,11,"1986-11"
1986-12-31,0.012359078250552,0.32219205998763,0.115511690670593,0.740960588292778,0.441576811705984,0.687143054026927,0.3788572433284,12,"1986-12"
1987-01-31,0.0232316283285081,0.221777470051976,0.155092398227231,0.671561840469788,0.233848309036395,0.486684192009236,0.28201530352995,1,"1987-01"
1987-02-28,0.116418791921946,0.151304966324499,0.0717588827890163,0.62178377748955,0.355782333706575,0.415545336873915,0.287820527562515,2,"1987-02"
1987-03-31,0.0557093402492701,0.216123796562104,0.179076676940073,0.190101823841616,0.454568384587047,0.155578349141186,0.220661460879012,3,"1987-03"
1987-04-30,0.140605189032026,0.272729718598174,0.244284155092026,0.161659906105713,0.326747843191665,0.207996385621362,0.229971781049064,4,"1987-04"
1987-05-31,0.0721025229398044,0.307347803944048,0.274298226750221,0.0254116554063033,0.0452318823805984,0.374021609710259,0.168065927159971,5,"1987-05"
1987-06-30,0.0745806437881692,0.330488626921375,0.0570885855056451,0.0511784337057252,0.0528268798418652,0.373461286119081,0.15406370961105,6,"1987-06"
1987-07-31,0.0261560187948147,0.284839170700579,0.00530538337293315,0.190338520236598,0.101344911758921,0.454576751730231,0.173371527738978,7,"1987-07"
1987-08-31,0.0189125205613323,0.532308829518214,0.023421843541175,0.137963623465305,0.0151423166366419,0.449577022549596,0.191155003830656,8,"1987-08"
1987-09-30,0.00387673585812184,0.550787490056979,0.0293793000420156,0.309000941740099,0.0323033873606958,0.708682836784473,0.258571677338614,9,"1987-09"
1987-10-31,0.00265283955807227,0.307609318337161,0.186180718192663,0.315716376972795,0.0498312879279523,0.593528749051185,0.21990845784163,10,"1987-10"
1987-11-30,0.0148970764853389,0.253854679184955,0.263830555724733,0.392650575165064,0.0742478427460302,0.436068896115,0.214900492830528,11,"1987-11"
1987-12-31,0.0199418852583763,0.267229649004792,0.319307245923615,0.296314715039234,0.166783171839312,0.186915512043737,0.194657606260037,12,"1987-12"
1988-01-31,0.0129189962511498,0.278613440345236,0.506980848514967,0.243518916355476,0.268532733340766,0.212213337450607,0.234597815886478,1,"1988-01"
1988-02-28,0.0257958256749376,0.253825541629357,0.657767524137367,0.152492163884197,0.532492740174539,0.139211979370749,0.283893874225194,2,"1988-02"
1988-03-31,0.061206525505589,0.225515354515936,0.751288528491421,0.00540216425904153,0.549377170994278,0.00836769530982215,0.25938946077764,3,"1988-03"
1988-04-30,0.0117739788033008,0.240050746011945,0.168618547699531,0.00540216425904153,0.198973968702294,0.00442274661646314,0.10973121175241,4,"1988-04"
1988-05-31,0.0232266560710335,0.262811453108121,0.102536119471853,0.0477082916941064,0.239953523085715,0.0213799386167198,0.126478798040551,5,"1988-05"
1988-06-30,0.0402592623480409,0.192535808346328,0.400186259288682,0.0750614433190332,0.118395702528391,0.0642421485782964,0.133367147994707,6,"1988-06"
1988-07-31,0.0223436891456843,0.174816663483921,0.238002356880216,0.101852824999047,0.11529329996757,0.0455398650920052,0.109208486720863,7,"1988-07"
1988-08-31,0.0209971830711034,0.194012564097296,0.113415722849117,0.275560605122998,0.0652251567278736,0.0841844729289382,0.118450679978416,8,"1988-08"
1988-09-30,0.0976813601068296,0.213961361470668,0.0422811715187153,0.435051343707743,0.0749371215708761,0.279509079462303,0.183044033260869,9,"1988-09"
1988-10-31,0.0688308902888374,0.258760718798631,0.070656264442908,0.508649829117832,0.183231806520072,0.317521068940743,0.228799391133526,10,"1988-10"
1988-11-30,0.0381558636793853,0.404531072619375,0.0427490363735848,0.44860634198516,0.13284398578887,0.219250605453861,0.211785466933656,11,"1988-11"
1988-12-31,0.0187938142574996,0.644772297353953,0.0118694274410701,0.454457022811868,0.169667228422291,0.182018103726757,0.251482543655303,12,"1988-12"
1989-01-31,0.332284877749395,0.708268218306143,0,0.564821325726688,0.179478701225459,0.323593746760371,0.362118053675716,1,"1989-01"
1989-02-28,0.3809590116291,0.71013733353344,0.0120897068989858,0.643506487453581,0.404873577545079,0.541847648692683,0.46646145973421,2,"1989-02"
1989-03-31,0.337720242080851,0.696767732727969,0.00417939884115561,0.806345518477878,0.44627217859974,0.56382994712011,0.490729829749089,3,"1989-03"
1989-04-30,0.290725537100322,0.532134807403098,0.0285449251686398,0.631240588181778,0.258421711090557,0.834842735247426,0.426842825073092,4,"1989-04"
1989-05-31,0.287692729070867,0.589055609438471,0.122909719098749,0.65294351945384,0.29882812482885,0.894399880730269,0.467712441683917,5,"1989-05"
1989-06-30,0.465049491482905,0.571212480405271,0.236936205045837,0.489075556215723,0.282319937284503,0.911801961497506,0.487017118597617,6,"1989-06"
1989-07-31,0.385935575937836,0.431837378999898,0.290117518898159,0.35219675173099,0.270740257711653,0.909638487245379,0.429396651663143,7,"1989-07"
1989-08-31,0.331313804899156,0.381261812133048,0.150141476249232,0.173862299170294,0.136311218836898,0.877514460424634,0.333671118891872,8,"1989-08"
1989-09-30,0.631718454590998,0.357913926821631,0.188838534108789,0.0950969352643212,0.0919666816829913,0.862473399432658,0.369362849820403,9,"1989-09"
1989-10-31,0.65877433379888,0.574234387963376,0.102445137554803,0.0834605433131083,0.0315634868270952,0.682452250355544,0.362899695296284,10,"1989-10"
1989-11-30,0.587873669760136,0.411778955741343,0.169276753618208,0.071255830827966,0.0295806733052135,0.394611065626124,0.282950612946764,11,"1989-11"
1989-12-31,0.485582295644314,0.404551584344482,0.176621482961131,0.31669783615733,0.05723019334512,0.338007933398569,0.295942829125601,12,"1989-12"
1990-01-31,0.303396789505021,0.35887814562276,0.0792486189845807,0.621848383677926,0.0474105688411009,0.297848229700694,0.277494848876861,1,"1990-01"
1990-02-28,0.192082912632333,0.469151571704117,0.0179686189725304,0.74533718677881,0.0530373876566157,0.230541268620538,0.278139710121541,2,"1990-02"
1990-03-31,0.146545925259991,0.529692702692729,0,0.970286836824822,0.175769417518522,0.353331924932648,0.355883580360351,3,"1990-03"
1990-04-30,0.169802437693159,0.332190803337797,0.00534528547203798,0.911592060277173,0.214314654871817,0.349002724273599,0.324786041144473,4,"1990-04"
1990-05-31,0.238399777860047,0.316620664603774,0.049134209681444,0.90263258456712,0.249725270628305,0.644866612470685,0.389887160330106,5,"1990-05"
1990-06-30,0.241726908533165,0.455852613666855,0.0364260335471973,0.850396713360597,0.16944632979207,0.663642266830779,0.391609165352301,6,"1990-06"
1990-07-31,0.283485051828478,0.564678113777467,0.0659370739916299,0.803447357796058,0.101749392099762,0.70447568473315,0.406837148996359,7,"1990-07"
1990-08-31,0.46313978058484,0.435995369714464,0.114179165663558,0.80526269209663,0.0850204498078372,0.734970044598937,0.425296132022849,8,"1990-08"
1990-09-30,0.291493806716891,0.45982895594647,0.411457092789478,0.562697152989761,0.0124982111851814,0.581005817650887,0.354944236287723,9,"1990-09"
1990-10-31,0.233151816134675,0.477229396049677,0.384753426153099,0.657699275409334,0.0258583538194124,0.73464071120539,0.382787060907966,10,"1990-10"
1990-11-30,0.126579559685543,0.347582204698773,0.404781690707685,0.580903018187534,0.0283849010535377,0.773457575651155,0.335682701628895,11,"1990-11"
1990-12-31,0.185703908086887,0.280403771712552,0.46194760168353,0.338795778527538,0.040562336913797,0.767535987370337,0.308116086209273,12,"1990-12"
1991-01-31,0.1192615858499,0.3066132200802,0.535852609974159,0.377613946603473,0.0226891381357855,0.737879111557655,0.305322734515518,1,"1991-01"
1991-02-28,0.150113220668836,0.154467359487009,0.630813210389641,0.0893687731622956,0.0318246300678517,0.68373744593273,0.246644592958377,2,"1991-02"
1991-03-31,0.240096284206944,0.0438421935638531,0.22756019049208,0.249657178437544,0.20062822509142,0.604683686910866,0.249003544518147,3,"1991-03"
1991-04-30,0.317565216476065,0.12825472091574,0.12090883608373,0.20768415776031,0.160233214419583,0.479553310342402,0.23442407505617,4,"1991-04"
1991-05-31,0.365854198415814,0.236478960745114,0.0522317021744275,0.119523826780395,0.104716790180837,0.262643076743738,0.199177442004846,5,"1991-05"
1991-06-30,0.169422998147325,0.237373826816061,0.00761585125866863,0.117693938938628,0.0539015854999576,0.199507214672976,0.135067388242119,6,"1991-06"
