"Date","X1","X2","X3","X4","X5","X6","Europe","Month","MonthDate"
1966-04-30,0.0712640535600826,0.283603977069415,0.15801295844964,0.0377722719885908,0.00700572193520961,0.314446052134782,0.135437563754119,4,"1966-04"
1966-05-31,0.0273711102628749,0.22696343768345,0.102118721385141,0.018258078792421,0.000865152757124707,0.165703928463462,0.0845543618811144,5,"1966-05"
1966-06-30,0.0414685159633626,0.195914835774513,0.138760843870291,0.00422714170496798,0.00344429356532408,0.121800730648223,0.0779228870777037,6,"1966-06"
1966-07-31,0.00923798562239997,0.144562443421881,0.0194169847526627,0.147431119864882,0.0165464245456052,0.295617118493957,0.0981580006866959,7,"1966-07"
1966-08-31,0.0219426721655281,0.205930121180665,0.00554733935425386,0.0720960917157927,0.115543706218205,0.313775513527516,0.123777535775065,8,"1966-08"
1966-09-30,0.0551676386081891,0.168930309808622,0.00659047035106727,0.102240761072857,0.29812778641564,0.177620226805683,0.14872377891321,9,"1966-09"
1966-10-31,0.0666437313749048,0.0310130068309406,0,0.0588512677268463,0.324598285594959,0.308404523598659,0.143981792470786,10,"1966-10"
1966-11-30,0.10284446547955,0.0114060742960907,0.0244113072539252,0.020851456878608,0.285970470902288,0.342197900963624,0.141126459722204,11,"1966-11"
1966-12-31,0.034861170564822,0.0303354210849679,0.0674318264520661,0,0.187712551472633,0.183550690127907,0.0880315549167752,12,"1966-12"
1967-01-31,0.0474337996990108,0.114344949514017,0.091986713359229,0.00526259266850915,0.123839107615011,0.138307953466621,0.0884142331151424,1,"1967-01"
1967-02-28,0.027813656016862,0.0274285510247053,0.160715910923713,0.00397947602373268,0.226191654238694,0.134364461106684,0.0983551164596845,2,"1967-02"
1967-03-31,0.0253501701652569,0.0477695630204639,0.190987121670274,0.0127234711308328,0.282610437187631,0.176324078893072,0.124740708781191,3,"1967-03"
1967-04-30,0.0750010218752411,0.320187747947299,0.273465931458227,0.00115529460825106,0.206455097566533,0.146049480085967,0.169804246652851,4,"1967-04"
1967-05-31,0.000834585289628378,0.474319566388663,0.263190285192586,0,0.0905122415038166,0.0153400222557139,0.136992373586896,5,"1967-05"
1967-06-30,0.0489184466703798,0.427916144095415,0.0897471723820699,0.0477172203905592,0.115264427890914,0.0233114775326664,0.132517371234834,6,"1967-06"
1967-07-31,0.114788051651251,0.355335750987874,0.114869024832096,0.147137957579966,0.352307157501812,0.0363248716986616,0.203979945313517,7,"1967-07"
1967-08-31,0.0313797821810556,0.423815515186835,0.0978222420056354,0.197835530249815,0.214960657135793,0.0196302449714853,0.172563828833627,8,"1967-08"
1967-09-30,0.0518629653014344,0.327175728286244,0.210129636051117,0.150542135678939,0.306536503486608,0.0262585624144478,0.185933003081361,9,"1967-09"
1967-10-31,0.00524403233893279,0.40683467479436,0.0648999253227723,0.227706316749505,0.430646798702813,0.0836665876818831,0.222093822090921,10,"1967-10"
1967-11-30,0.0202363911443646,0.155659530495767,0.102038421308466,0.49754197780983,0.369237872213532,0.109235574903723,0.213256813878642,11,"1967-11"
1967-12-31,0.00935062526659824,0.193641229385278,0.0795962723353159,0.386171173767299,0.136423500986961,0.0698945834332867,0.142053810930964,12,"1967-12"
1968-01-31,0.000701634399241594,0.233785776289299,0.130587654937838,0.133681828483936,0.0159780209477608,0.00299249047383405,0.0801164609043718,1,"1968-01"
1968-02-28,0.00980541685215049,0.106970185050219,0.0834557302969544,0.052431183760747,0,0.0509713904723983,0.0454786757343351,2,"1968-02"
1968-03-31,0.026531014041901,0.124846379565592,0.0308190692770718,0.19262609463122,0,0.0924813233215785,0.0726128372740463,3,"1968-03"
1968-04-30,0.153087477615049,0.0436739582075069,0.0461985264714203,0.231795118562447,0.00587848414149511,0.0268709898297927,0.0820652947564416,4,"1968-04"
1968-05-31,0.0708039278440238,0.0666065465995782,0.0239485948517846,0.188143514853936,0.0126849312753047,0.0222213213162502,0.062006622432836,5,"1968-05"
1968-06-30,0.0652545350549376,0.0410123785755545,0.00243052490189863,0.311145044266405,0.126899445710254,0.00283487063689765,0.0942538617754067,6,"1968-06"
1968-07-31,0.161693426677306,0.0644874141751864,0.0269299665826742,0.443409080653501,0.221392721214772,0.200742855756761,0.189144216955461,7,"1968-07"
1968-08-31,0.157704295437515,0.0871227792797374,0.0385425901500905,0.285534970414465,0.274246993551944,0.100245378230569,0.167823703930322,8,"1968-08"
1968-09-30,0.228601174249485,0.198887261820674,0.248033841770327,0.0616717067934498,0.225837678830636,0.0739302692496172,0.177988358118924,9,"1968-09"
1968-10-31,0.13539552157645,0.383799307570375,0.26559810227446,0.0285302105688325,0.0767569276906838,0.00967896340007503,0.147740786677563,10,"1968-10"
1968-11-30,0.210087547335709,0.208011062757785,0.317824411233373,0.0271959476632944,0.192353976517467,0.00680582765712844,0.161502624556231,11,"1968-11"
1968-12-31,0.280350498520402,0.152470565970785,0.423727986337959,0.0122061261272731,0.127177634759201,0.0386001124670936,0.165068084210733,12,"1968-12"
1969-01-31,0.236824684230272,0.12321318217218,0.349706853989864,0.0125935556350559,0.458376183385364,0.0163317379460515,0.213119063652724,1,"1969-01"
1969-02-28,0.24891675190459,0.115714221257967,0.544308437691152,0.0210792142958753,0.608878174526622,0.0398340220647482,0.273597371855196,2,"1969-02"
1969-03-31,0.384776533873761,0.102738159181275,0.491038690435093,0.0484752048691234,0.601498732479308,0.0558871687756166,0.29683441648091,3,"1969-03"
1969-04-30,0.410768860615897,0.0613182859227652,0.551754347754371,0.0921661109157099,0.725412441903985,0.0609889063904649,0.335705925274187,4,"1969-04"
1969-05-31,0.251798656798831,0.0240899931688398,0.711173931343138,0.112377087209343,0.499713024416499,0.0638919289129482,0.268715958602929,5,"1969-05"
1969-06-30,0.29620654458833,0.0225900610432215,0.895310610468386,0.0288945678955004,0.41317256980564,0.0669475441188378,0.266699804064964,6,"1969-06"
1969-07-31,0.387399514895905,0.0365307325240623,0.786450541638484,0.0792736041330864,0.235298448686414,0.0906320547312731,0.246583145636812,7,"1969-07"
1969-08-31,0.365297778701257,0.0228980991705906,0.68935558830019,0.100500731627228,0.129140287629578,0.124429968702522,0.213567504301546,8,"1969-08"
1969-09-30,0.24376173752827,0.0191692166703951,0.442300798092682,0.267209265252188,0.0984988103758331,0.143480830430235,0.181891038206827,9,"1969-09"
1969-10-31,0.538518273013187,0.0812753069997002,0.457615649744386,0.405602077413184,0.140512993962054,0.26479369229594,0.299942343861194,10,"1969-10"
1969-11-30,0.448216423225575,0.0459798646144322,0.360228248707037,0.398489868056559,0.0934982753264456,0.322403960206519,0.261978489522336,11,"1969-11"
1969-12-31,0.488180936136829,0.0941989489808595,0.340788167795943,0.193502816959414,0.0773345414734821,0.208348602015159,0.226407453675957,12,"1969-12"
1970-01-31,0.421508058519793,0.0365789598039274,0.334947992069152,0.111577342045816,0.0573167697426197,0.23222130917695,0.189370480457492,1,"1970-01"
1970-02-28,0.349960880062087,0.0269691964644749,0.174690519773587,0.0643789504084325,0.0084073805181525,0.0734463423387215,0.115037721355028,2,"1970-02"
1970-03-31,0.213723724973693,0.0264147200646402,0.332926449206803,0.00956978129690884,0.0377918653742168,0.135604069425121,0.113150332326444,3,"1970-03"
1970-04-30,0.0850963604476086,0.16902922842421,0.362563302159195,0.011232473856549,0.0261690839724306,0.393426298539862,0.151986380312945,4,"1970-04"
